OBJECTID,Precinct,VoteByMail,BallotGroup,SerialNumber,VBMVoters,PollVoters,Shape__Area,Shape__Length
37761,9000535A,1,298,7591,876,448,19958633.8330078,25849.646887787
37762,9005543E,1,298,7834,884,343,4434351.10839844,10853.1765285936
37763,9001686A,0,298,1445,1474,531,28376696.9130859,25202.7030568752
37764,9002165A,0,298,1543,1515,940,5916289.70507813,10485.9861495725
37765,9000870A,0,298,1301,1294,541,4231898.46484375,8306.62449139291
37766,9000038C,0,298,1095,1388,875,9527585.015625,15260.2109679767
37767,9001905A,0,298,1485,1739,966,11693338.1582031,15371.1981432465
37768,9004120B,0,298,1688,1823,965,8774413.61230469,13778.9730988891
37769,9000244A,0,298,1150,1323,888,7062722.97753906,11822.961182033
37770,9003185A,0,298,1670,2328,674,9919959.94824219,13477.0290019651
37771,9001047B,0,298,1332,1918,974,8665940.16113281,15186.9733836249
37772,9002099A,0,298,1527,1158,614,5489830.99414063,11084.0983342441
37773,9000052A,0,298,1098,2200,819,3608499.69042969,9279.74270988711
37774,9007114A,0,298,1786,1447,803,5659560.37988281,10320.3981289736
37775,9001014A,1,298,7618,1040,444,7758222.62988281,13416.0951722488
37776,9001660G,1,298,7668,34,12,203681.98828125,2444.46844780906
37777,9001842C,1,298,7676,994,483,24576645.0517578,26438.7513809621
37778,9002017B,0,298,1504,2449,910,4879624.91796875,9622.02756739941
37779,9001410A,0,298,1386,1308,715,10141119.3496094,15813.2338657966
37780,9005016A,0,298,1700,2488,918,6869847.8671875,11006.6325303128
37781,9001862C,0,298,1479,1848,689,33557269.6015625,27842.2402779544
37782,9001539A,1,298,7660,1074,334,3494128.93652344,10326.6753737675
37783,9001025A,1,298,7620,118,22,503347.407226563,3792.34741972633
37784,6220143A,1,392,7293,0,0,2823874.27636719,10486.8106257243
37785,1030119A,1,946,6208,226,83,10249922.28125,15099.5466656946
37786,1030025C,0,946,141,1636,745,13917303.6269531,22439.8635264116
37787,1030042A,0,946,145,1605,730,8173578.96386719,16035.0219143906
37788,1030044A,0,946,146,1383,640,10210644.75,13294.9009266639
37789,1030038A,1,946,6201,670,369,3523315.36816406,8383.58254357267
37790,1030045A,0,946,147,1394,839,100950711.318359,46774.6719525727
37791,1030039A,0,946,144,1769,876,9383062.49804688,13412.4679677318
37792,2600108B,1,767,6574,375,152,3387548.97167969,11207.3359642985
37793,2600019A,1,767,6556,780,337,6393722.46386719,12230.5395972296
37794,3990061A,0,899,625,1789,848,15288802.3720703,17916.87040587
37795,3990018A,0,899,621,1843,899,10108662.5478516,15456.3665279838
37796,3990015A,0,899,620,1384,644,9784977.43652344,13191.1517924949
37797,3990001A,0,899,617,1725,892,15322560.7734375,18791.8139657832
37798,3990004A,0,899,618,2029,871,10908365.8076172,22066.6005798358
37799,3990009A,0,899,619,1878,861,11432395.9414063,16648.872053
37800,3990019A,0,899,622,1076,575,6240809.45410156,13856.84906752
37801,5000030A,1,355,7007,484,193,30691327.6396484,32079.6162956711
37802,6750022A,1,646,7403,19,16,30927656.9726563,33619.8463590021
37803,9000452A,0,463,1211,2213,892,22344661.4375,24970.6480536132
37804,9002180A,1,463,7696,1519,462,10882217.6962891,18290.4319326707
37805,9006027A,0,463,1737,2314,931,19225012.8779297,22317.0264534707
37806,9002753A,1,463,7729,0,0,2489433.99609375,6397.19671051074
37807,9002429A,0,463,1593,1787,825,16685844.7294922,19154.6039133967
37808,9004070A,0,463,1687,1780,686,13534984.9208984,19229.441188256
37809,9002186A,0,463,1548,1943,803,13797560.7109375,17345.9765085171
37810,9000004A,0,463,1086,2236,850,15549229.3828125,21691.3813743988
37811,0900004A,1,229,6162,600,254,17765677.3867188,21898.0314268791
37812,1770011A,1,319,6356,0,0,56779263.34375,42154.6913237246
37813,9003305A,1,276,7777,0,0,29005.501953125,1071.37317562956
37814,9003332A,1,276,7782,0,0,142072.461914063,3144.82650222362
37815,9005118A,0,276,1703,2257,796,5858864.60253906,10279.375468359
37816,9000507A,1,276,7590,939,281,1043447.47460938,4278.40748073168
37817,6700024A,1,787,7393,491,187,8127660.67675781,20710.566666687
37818,6220212A,0,396,885,2401,618,50646373.9814453,35748.5888398234
37819,0670001A,1,52,6139,0,0,925812.2890625,9228.44118763524
37820,7900007B,1,183,7564,209,78,2649049449.35742,257127.777789536
37821,0600030G,1,82,6129,5,1,686310.501953125,4895.88486498341
37822,7700313B,1,625,7528,166,76,1310231.375,4559.94325781731
37823,7700030A,1,625,7501,32,5,134159.506835938,1628.06433756175
37824,7700115A,0,625,1047,2452,918,17447580.3496094,17672.7909739674
37825,7700057A,1,625,7509,1126,388,6904334.29394531,16463.3516538371
37826,2950014B,1,855,6641,215,99,1716546.77148438,9731.88778206679
37827,9005152A,0,780,1705,2802,845,16085647.9951172,17594.4540989621
37828,9003317A,1,780,7779,0,0,648329.181640625,3638.39950554886
37829,9000347A,0,780,1185,2617,818,9261642.11425781,19775.5100136127
37830,9005161A,0,780,1707,2749,843,15603381.4423828,20442.9677306119
37831,9001173A,0,780,1353,2747,905,27936040.9238281,35745.5156073865
37832,3550058A,1,303,6771,1032,377,50200256.3125,32387.5826075063
37833,3550094A,1,303,6778,1061,343,14026272.9570313,15893.9277206737
37834,3550132A,0,303,508,2196,641,26726483.0849609,21309.948271127
37835,3550107A,0,303,507,2236,714,236553587.71875,72426.4688303374
37836,5400010A,1,303,7154,911,340,14406078.2529297,18547.4269818502
37837,3550145A,1,303,6786,726,278,12511002.3769531,23624.057869369
37838,1750052D,1,303,6336,5,2,217778449.53125,82796.1400081736
37839,3550080A,0,303,503,2662,952,31199593.8173828,25961.0605784052
37840,3550160A,1,303,6787,9,3,47032383.0439453,28328.450824652
37841,5400047A,1,303,7157,235,66,12970935.2060547,19555.1597756365
37842,1750052A,1,303,6334,212,44,203323708.545898,76470.6751743691
37843,0070041B,1,215,6042,228,102,221607530.972656,94776.4985327213
37844,0070207A,1,215,6044,43,5,9057028.01074219,15509.3875710248
37845,0070041A,1,215,6041,989,341,372800154.203125,116026.600313617
37846,0070001B,1,215,6031,101,16,10891722.9345703,22674.075985845
37847,0070008A,1,215,6037,701,196,42286934.3291016,30542.7627965633
37848,1150006A,1,418,6251,881,247,380843655.926758,103587.422764174
37849,1150005A,1,418,6250,0,0,14891435.2363281,18314.5013728321
37850,6530043A,1,144,7362,399,184,7500911.61328125,11650.9604392955
37851,6530040A,0,144,919,1082,509,11484296.8359375,20974.8257256371
37852,5000087C,1,318,7031,0,0,5258472.51464844,15606.2647692068
37853,9001884A,0,240,1481,2500,690,12485774.1640625,19027.0779912882
37854,9001389A,1,240,7645,0,0,7911854.39453125,30179.9243098803
37855,9006344A,0,240,1759,2966,921,4952241.42285156,10207.1428182143
37856,9002418B,0,240,1591,2260,757,14434000.4150391,19159.4259951164
37857,9002423A,0,240,1592,1749,567,8701558.05664063,14034.8483007625
37858,9005186A,1,240,7826,1082,347,5174962.89550781,12616.0984046094
37859,9002415A,0,240,1590,1698,621,11567116.0019531,17492.3111236625
37860,1100081A,0,48,179,1407,638,10353208.5507813,22614.8631385342
37861,0800017B,1,823,6159,106,49,2513101.17480469,9503.87215405886
37862,3500019A,1,544,6763,0,0,55372630.4414063,31520.9403427853
37863,1900002B,1,85,6420,214,100,1788955.00097656,7874.75355189988
37864,1900017B,1,85,6429,5,4,20310.98828125,568.350432130717
37865,2950146B,1,846,6667,97,44,1416146.1328125,9908.33565429366
37866,2950028F,1,846,6650,0,0,123650.956054688,1407.18580608836
37867,2950033A,1,846,6653,982,458,8183636.61425781,22847.7822578149
37868,2950100A,1,846,6664,254,123,1400919.90332031,5604.07553730375
37869,5200009C,1,493,7099,0,0,136762.494140625,2176.75566360416
37870,1770002B,1,493,6342,0,0,39558217.6513672,28240.5510429261
37871,3700003A,1,493,6799,0,0,42379309.2597656,28410.5527488311
37872,5200007A,1,493,7097,0,0,25293889.5205078,44072.8186002392
37873,5200009K,1,493,7100,0,0,739286.587890625,4559.55075609682
37874,3750005A,1,184,6807,979,392,3347541159.63086,655766.436857031
37875,7900005A,1,184,7563,1059,455,260607500.677734,65264.8729218827
37876,2100019B,1,115,6479,0,0,217327.96484375,5014.04929157878
37877,2100106A,1,115,6490,889,380,5346093.92773438,10608.0666873829
37878,9000472A,0,9,1215,1870,852,10423810.0849609,13756.0539179887
37879,9002888A,0,9,1639,1593,882,15914508.2773438,18021.1800588145
37880,9000313B,0,9,1173,1438,805,13449329.8007813,18398.6103817929
37881,9000391A,0,9,1197,1833,947,11377668.5244141,16737.4629167629
37882,9004212A,0,9,1692,1453,500,47386886.2490234,37962.559304983
37883,9000519A,0,9,1226,1951,769,13065327.6640625,16498.2459578967
37884,9000141A,0,9,1125,1885,800,14213668.3583984,17757.4536534398
37885,9000335A,0,9,1179,1470,670,9644697.96289063,17199.5864459529
37886,9005670A,0,9,1727,1794,979,22960610.1826172,25843.7465251267
37887,9000110A,0,9,1117,1982,961,31675230.6298828,34283.13698412
37888,9001907A,0,9,1486,1740,960,12213963.2001953,17921.3938725463
37889,9003073A,0,9,1664,1824,951,11425520.1513672,13691.1280554145
37890,9000494A,0,9,1219,2296,935,14148933.5888672,16802.6485901558
37891,9000324A,0,9,1175,877,524,10211260.5839844,13164.4773779849
37892,9002539A,1,9,7716,0,0,2157305.46679688,8884.68173804613
37893,9002288A,0,9,1566,1512,783,13065064.9121094,14594.1670203619
37894,9000331A,0,9,1177,1601,723,13829478.7148438,17432.5400023999
37895,9000312A,0,9,1172,1529,680,12712992.2753906,16742.8120729806
37896,9006215A,0,9,1742,1639,747,10217171.5195313,14044.4348339706
37897,9000978A,0,9,1318,2742,991,7734096.25097656,12228.8444806394
37898,9000102A,0,9,1116,2117,929,11392685.3867188,18692.3213404415
37899,9007745A,0,9,1803,1737,771,18280475.734375,20246.8609161025
37900,9000205B,0,9,1140,1966,717,5878832.12597656,10157.321320377
37901,9000344A,0,9,1183,1915,908,16226059.1083984,17407.3003243538
37902,9000376A,0,9,1192,1436,723,19195006.5478516,19541.8545865698
37903,9000074B,0,9,1106,1152,549,7775510.15917969,14747.9584893482
37904,9000163A,0,9,1132,1151,508,28561347.8349609,26022.0504947831
37905,9000009A,0,9,1089,1545,764,17814281.2919922,17377.6561331788
37906,9000709A,0,9,1268,2425,945,9942123.43847656,16761.9921580775
37907,9006203B,0,9,1739,1950,806,32589735.4316406,34372.9059772859
37908,9000523A,0,9,1227,1748,869,9788479.01074219,13838.2935691416
37909,9000328B,0,9,1176,1468,858,12990801.9160156,14798.6163111658
37910,9000378A,0,9,1193,2319,914,19017559.5380859,19665.5102727026
37911,9002220A,0,9,1552,1503,783,14443351.6113281,20580.3905590032
37912,9006217A,0,9,1743,1865,798,26397998.9052734,21762.2137386223
37913,9000061A,0,9,1100,2094,895,16830855.3779297,25098.0886951027
37914,9002274A,0,9,1563,1354,703,9707126.29003906,14587.2480569831
37915,9000516A,0,9,1225,1881,927,10227114.1152344,18476.3406168615
37916,9000463A,0,9,1213,2250,988,11408744.6601563,22029.8010817147
37917,9000415A,0,9,1205,1942,787,10102179.3037109,18428.3593697528
37918,9003063A,0,9,1663,1605,932,13625398.59375,15063.5789174193
37919,9002360B,0,9,1581,1965,955,26749996.5,22350.231980324
37920,9000408A,0,9,1203,2290,875,10061692.7353516,13242.977807957
37921,9000308A,1,9,7581,875,357,23654306.7597656,30052.6519623427
37922,9000097C,0,9,1114,1794,903,11731679.2597656,17713.2905792347
37923,9003043A,0,9,1660,1657,679,8886956.48339844,18587.7266636778
37924,9004201A,0,9,1691,2252,982,18536124.1435547,18550.7513623278
37925,9000113A,0,9,1118,1742,755,9154670.68066406,15726.9602152705
37926,9000467E,0,9,1214,1839,977,11115411.0546875,14226.0019878014
37927,9000631A,0,9,1254,1295,552,8665882.93945313,16310.378168916
37928,9002301A,0,9,1567,1530,651,13322018.515625,19174.3715046001
37929,9006206A,0,9,1740,2044,802,6754800.22167969,12064.2070555268
37930,9000474A,0,9,1216,1092,526,7683530.58007813,14380.2607382037
37931,9000090A,0,9,1110,1655,994,19780529.9648438,19647.7612868809
37932,9000379A,0,9,1194,2538,983,18060193.6865234,19713.9145277953
37933,9002988A,0,9,1653,1908,988,8721252.54394531,13208.0963922689
37934,9001870A,0,9,1480,1498,664,10187133.0429688,12849.7323895249
37935,9000384A,0,9,1196,1827,963,11607887.7626953,13946.3196892099
37936,9006212A,0,9,1741,1753,750,16052475.7177734,19410.778728401
37937,9000301A,0,9,1170,1965,898,10636127.2128906,18544.5956881831
37938,9000383D,0,9,1195,1739,905,11711285.3740234,16791.5863335612
37939,9000499A,0,9,1222,1974,891,9253161.58789063,12709.544789716
37940,9002878A,0,9,1637,1901,797,7598673.43066406,10731.7074573078
37941,9000399A,0,9,1200,2921,953,12150441.3369141,15684.4708685132
37942,9000094A,0,9,1113,2136,993,21844665.9355469,23105.8970995647
37943,9000510A,0,9,1224,1817,980,10220727.6386719,13190.1627688754
37944,9007735A,0,9,1802,2057,902,26169589.3681641,28811.876910154
37945,9002294A,1,9,7704,415,194,11267628.1640625,15078.8901473495
37946,9005634A,0,9,1723,1635,980,7615868.0546875,15495.0144773483
37947,9005671A,0,9,1728,1792,853,8272133.56640625,13245.8464063367
37948,9006218A,0,9,1744,1906,929,29975979.7617188,26426.6699602237
37949,9002894A,0,9,1641,1836,942,10842440.09375,14166.5211330505
37950,0050058B,1,538,6028,0,0,270607.026367188,2533.59365233401
37951,6230052L,1,702,7323,17,6,49789959.6699219,42601.7901203229
37952,6230052N,1,702,7325,0,0,5433198.25195313,9605.59216364024
37953,9003955A,0,485,1683,3356,816,19042134.5244141,19797.7740960187
37954,9002159B,1,485,7694,2356,494,3552847.06835938,8055.01378932272
37955,9001345A,0,485,1376,2653,558,6192940.95117188,12017.8958518608
37956,9003886B,1,485,7809,816,298,27634495.8779297,21410.368310639
37957,7100010A,1,213,7445,0,0,254274.458007813,2238.30674181925
37958,6700022A,0,792,954,1870,736,10198066.8984375,26514.5436869915
37959,6700032A,1,792,7395,559,242,3713701.84863281,7889.86799913174
37960,6700019A,0,792,952,1700,804,12473510.7792969,15905.961995489
37961,6700071A,0,792,958,1108,565,7203644.83105469,15637.7123927811
37962,6700070A,0,792,957,1437,709,10174435.9921875,16442.6483993603
37963,2700007A,1,840,6588,93,47,1000742.18652344,4489.86186533657
37964,2700053A,0,840,396,2273,905,5592624.21679688,10544.3857285498
37965,2700014A,1,840,6590,304,146,1354293.85449219,5978.96064793991
37966,2700035A,0,840,390,1619,694,6914114.61132813,10594.0852357826
37967,2700036A,0,840,391,1796,760,8979310.85644531,12553.0128431263
37968,2700049B,1,840,6599,0,0,208880.640625,1879.04084189675
37969,2700047A,0,840,395,2197,863,8312856.55859375,11910.4880035247
37970,2700044A,0,840,394,2164,944,7850647.46582031,12277.496968012
37971,2700001A,1,840,6587,55,26,1344749.59570313,11046.4392139325
37972,2700007B,1,840,6589,157,65,782841.846679688,4054.94305410327
37973,2700051A,1,840,6600,610,262,17964195.6015625,20720.122528933
37974,2700018A,0,840,387,2180,865,8977851.38085938,12835.5740376065
37975,2700109A,0,840,399,2031,741,8459579.64355469,15988.0677834707
37976,2700045A,1,840,6598,746,346,3493446.89160156,7922.12048511459
37977,2700042A,0,840,393,1912,778,8729526.94335938,13208.0610373992
37978,2700027A,0,840,389,2322,958,6575924.44824219,10822.3702514337
37979,2700013A,0,840,386,2281,849,5217148.50488281,9240.25083134897
37980,9000884B,1,294,7612,1407,440,6563512.22167969,10294.727034794
37981,9002835A,0,294,1634,1953,621,3668913.46582031,8389.03210210626
37982,4450017A,0,652,657,1765,842,10762025.0917969,14284.6735277714
37983,4450065A,0,652,663,1116,581,7216993.55957031,15131.240564352
37984,4450032A,0,652,660,1644,758,19832740.6181641,20969.78819958
37985,4450003C,1,652,6918,19,12,359621.110351563,3159.1633409625
37986,9003311A,1,465,7778,44,6,363688.001953125,2417.21197190059
37987,9001319A,1,465,7637,46,12,8552982.55859375,11754.6997554963
37988,7690003A,1,890,7491,0,0,166696.8828125,2262.39851582924
37989,0450002A,0,890,43,1706,980,12566751.8349609,15962.5064498895
37990,7850202A,1,890,7560,205,90,6475127.29199219,10160.2884855182
37991,0450008A,0,890,44,1026,592,20129269.1640625,20811.0332781555
37992,6400003A,0,531,912,1431,505,27438095.7910156,26364.7886159006
37993,6400012A,0,531,914,1627,571,15133805.2236328,15650.4404143576
37994,6400013A,0,531,915,1578,539,27346579.9921875,26436.5508692097
37995,6400010A,0,531,913,1671,607,12340001.6640625,14648.964171998
37996,7600026A,1,674,7481,0,0,6292702.48535156,15973.4853709576
37997,9000027A,0,18,1092,2159,1004,34686973.7744141,33328.0996338815
37998,9005662A,0,18,1725,1008,548,10019768.28125,14558.3847559677
37999,9005668A,0,18,1726,963,527,13106319.8759766,19253.5051985276
38000,9000068A,0,18,1104,2092,997,19928037.8984375,32138.4353623874
38001,9005640A,1,18,7835,563,249,57552274.2470703,41058.4386984382
38002,9007341A,1,18,7858,512,240,2796921.42382813,8339.84702556206
38003,9000531A,0,18,1230,1883,787,12897575.3027344,18017.5325011972
38004,0090011A,1,381,6051,47,12,75078585.4511719,39703.9584227354
38005,5550026A,0,245,810,3229,985,9726514.30566406,14784.4786793858
38006,5550015A,0,245,808,2384,815,12809750.9628906,14991.6319245578
38007,5550042A,0,245,813,2630,810,10933126.1601563,16604.6058042162
38008,5550098A,0,245,817,3045,954,11259966.0761719,26893.6093717752
38009,5550032A,0,245,811,3181,919,9843917.03613281,14994.6334630906
38010,5550038A,0,245,812,2550,830,8030269.99316406,11357.8575521776
38011,5550095A,0,245,816,2107,801,17826603.3134766,23985.2948636111
38012,5550006A,0,245,806,3030,954,14725602.6572266,17814.3784524774
38013,5550093A,0,245,815,2980,964,10604795.1757813,14212.8856203764
38014,5550045A,1,245,7187,198,59,14477381.3164063,16461.759902337
38015,5550017A,0,245,809,2833,826,16303875.5986328,28983.7595614564
38016,5550044A,0,245,814,2303,744,9471438.07519531,13479.7085443827
38017,5550013A,0,245,807,3204,913,11912139.6230469,15936.9955354326
38018,5550005A,0,245,805,3182,923,15543387.0546875,19475.1484566478
38019,6300002I,1,338,7333,0,0,1182425.25488281,9152.50567725925
38020,1800021C,1,935,6398,0,0,964046.680664063,4016.05847860961
38021,6050006A,0,10,840,1385,682,7287190.68359375,10809.8783095867
38022,6050005C,0,10,839,2001,930,25307805.984375,31358.8332861428
38023,6050002A,0,10,838,1672,887,13411824.6630859,15717.5784691501
38024,6050009A,0,10,841,1621,714,10533158.2392578,18339.4813449426
38025,6050013A,0,10,842,1573,767,9669039.91992188,13389.0568621987
38026,6650007A,1,167,7381,0,0,6003611.69824219,17542.2843481046
38027,1450155G,1,880,6297,1,0,6268595.43554688,13125.5734933961
38028,5730010A,1,255,7204,67,6,1283271.64550781,6207.33064980342
38029,5600004A,1,179,7190,0,0,8331017.15234375,20266.032300779
38030,5600001D,1,179,7189,0,0,44381416.8769531,43292.0659842847
38031,3000004D,1,90,6675,0,0,36687050.890625,42342.5137853627
38032,3000010A,1,90,6680,0,0,2798.0166015625,291.064147234266
38033,3300044A,0,703,448,2163,823,14469038.7421875,19736.579033273
38034,3300056A,0,703,450,2287,742,14616211.3769531,19008.3899699495
38035,3300045A,0,703,449,1863,660,13914339.5253906,18829.0096295227
38036,3300072A,0,703,451,2194,954,13119995.7460938,15864.0916745536
38037,3300003A,0,703,441,1306,570,9213467.16503906,13514.909819863
